Frame,X(cm),Y(cm)
0,5.18654,6.14388
1,5.15173,6.14388
2,5.08211,6.11103
3,5.08211,6.07817
4,5.0125,6.04532
5,4.90807,5.94675
6,4.90807,5.97961
7,4.90807,5.97961
8,4.90807,5.94675
9,4.80364,5.84819
10,4.80364,5.88104
11,4.69921,5.78248
12,4.69921,5.81533
13,4.69921,5.78248
14,4.6296,5.78248
15,4.59479,5.81533
16,4.55998,5.65106
17,4.59479,5.6182
18,4.49036,5.58535
19,4.55998,5.58535
20,4.55998,5.55249
21,4.38593,5.58535
22,4.35112,5.55249
23,4.2467,5.55249
24,4.2467,5.6182
25,4.17708,5.51964
26,4.14227,5.51964
27,4.14227,5.55249
28,4.07265,5.51964
29,4.07265,5.55249
30,4.03784,5.51964
31,3.96823,5.48678
32,4.00303,5.55249
33,3.89861,5.45393
34,3.89861,5.45393
35,3.89861,5.48678
36,3.82899,5.38822
37,3.8638,5.45393
38,3.79418,5.2568
39,3.8638,5.35536
40,3.82899,5.42107
41,3.8638,5.2568
42,3.8638,5.19109
43,3.82899,5.12538
44,3.8638,5.09252
45,3.8638,5.02681
46,3.82899,4.99396
47,3.79418,4.92825
48,3.82899,4.92825
49,3.75937,4.86254
50,3.89861,4.89539
51,3.82899,4.86254
52,3.89861,4.82968
53,3.72456,4.76397
54,3.82899,4.73112
55,3.72456,4.76397
56,3.72456,4.53399
57,3.8638,4.73112
58,3.82899,4.69826
59,3.72456,4.40257
60,3.58533,4.50113
61,3.65494,4.56684
62,3.62014,4.56684
63,3.51571,4.40257
64,3.34166,4.304
65,3.58533,4.50113
66,3.58533,4.23829
67,3.55052,4.33686
68,3.4809,4.36971
69,3.4809,4.36971
70,3.51571,4.13973
71,3.62014,4.40257
72,3.4809,4.10687
73,3.44609,4.17258
74,3.58533,4.304
75,3.41128,4.13973
76,3.37647,4.10687
77,3.41128,3.97545
78,3.41128,3.97545
79,3.30685,4.04116
80,3.30685,4.04116
81,3.41128,4.20544
82,3.30685,4.00831
83,3.27205,4.00831
84,3.30685,4.07402
85,3.23724,4.10687
86,3.20243,4.17258
87,3.30685,4.27115
88,3.27205,4.27115
89,3.30685,4.23829
90,3.20243,4.304
91,3.16762,4.33686
92,3.23724,4.40257
93,3.20243,4.23829
94,3.098,4.40257
95,3.098,4.40257
96,3.098,4.43542
97,3.098,4.43542
98,3.06319,4.46828
99,3.06319,4.46828
100,3.02838,4.50113
101,3.02838,4.50113
102,2.99357,4.53399
103,3.02838,4.53399
104,2.95876,4.5997
105,2.99357,4.5997
106,2.99357,4.63255
107,2.99357,4.66541
108,2.74991,4.63255
109,2.78472,4.66541
110,2.81953,4.69826
111,2.92396,4.69826
112,2.92396,4.76397
113,2.92396,5.12538
114,2.95876,5.15823
115,2.99357,5.19109
116,2.95876,5.28965
117,2.99357,5.32251
118,2.95876,5.42107
119,2.92396,5.55249
120,2.92396,5.6182
121,2.92396,5.68391
122,2.92396,5.68391
123,2.88915,5.71677
124,2.88915,5.81533
125,2.85434,5.81533
126,2.88915,5.88104
127,2.88915,5.9139
128,2.88915,5.9139
129,2.88915,5.97961
130,2.85434,6.04532
131,2.85434,6.07817
132,2.85434,6.17674
133,2.85434,6.20959
134,2.85434,6.20959
135,2.85434,6.24245
136,2.81953,6.2753
137,2.81953,6.30816
138,2.81953,6.30816
139,2.81953,6.37387
140,2.81953,6.37387
141,2.81953,6.40672
142,2.81953,6.43958
143,2.81953,6.47243
144,2.81953,6.47243
145,2.78472,6.50529
146,2.78472,6.53814
147,2.78472,6.53814
148,2.78472,6.571
149,2.78472,6.60385
150,2.78472,6.63671
151,2.81953,6.63671
152,2.78472,6.66956
153,2.78472,6.66956
154,2.78472,6.70242
155,2.78472,6.73527
156,2.78472,6.73527
157,2.78472,6.76813
158,2.78472,6.80098
159,2.78472,6.83384
160,2.78472,6.83384
161,2.81953,6.83384
162,2.85434,6.86669
163,2.92396,6.89955
164,3.06319,6.9324
165,3.16762,6.9324
166,3.34166,6.96526
167,3.44609,7.12953
168,3.51571,7.03097
169,3.51571,7.06382
170,3.62014,7.09668
171,3.75937,7.16239
172,3.75937,7.19524
173,3.82899,7.42523
174,4.14227,7.45808
175,4.17708,7.52379
176,4.17708,7.75378
177,4.28151,7.62236
178,4.42074,7.85234
179,4.49036,8.11518
180,4.42074,7.91805
181,4.28151,7.8852
182,4.55998,7.95091
183,4.69921,8.04947
184,4.66441,8.14804
185,4.73402,8.21375
186,4.73402,8.18089
187,4.80364,8.2466
188,4.80364,8.27946
189,4.83845,8.27946
190,4.87326,8.34517
191,4.97769,8.50944
192,5.0125,8.50944
193,5.0473,8.5423
194,5.0473,8.47659
195,5.11692,8.5423
196,5.15173,8.57515
197,5.18654,8.60801
198,5.25616,8.67372
199,5.29097,8.77228
200,5.29097,8.73943
201,5.36059,8.96941
202,5.39539,9.00227
203,5.4302,8.87085
204,5.4302,8.9037
205,5.46501,8.96941
206,5.56944,9.10083
207,5.63906,9.16654
208,5.63906,9.10083
209,5.67387,9.06798
210,5.67387,9.26511
211,5.67387,9.1994
212,5.77829,9.36367
213,5.77829,9.29796
214,5.77829,9.39653
215,5.8131,9.39653
216,5.8131,9.39653
217,5.88272,9.46224
218,5.91753,9.49509
219,5.98715,9.62651
220,5.98715,9.65937
221,5.95234,9.5608
222,6.02196,9.62651
223,6.02196,9.65937
224,6.09157,9.69222
225,6.09157,9.69222
226,6.09157,9.72508
227,6.196,9.92221
228,6.26562,9.95506
229,6.23081,9.98792
230,6.26562,9.98792
231,6.30043,10.0536
232,6.33524,10.0865
233,6.33524,10.1193
234,6.30043,10.0536
235,6.37005,10.2179
236,6.30043,10.0865
237,6.33524,10.1522
238,6.37005,10.185
239,6.37005,10.2179
240,6.37005,10.2508
241,6.40486,10.2836
242,6.43966,10.4479
243,6.40486,10.3493
244,6.43966,10.3822
245,6.64852,10.6122
246,6.68333,10.645
247,6.68333,10.6779
248,6.82256,10.6779
249,6.85737,10.6779
250,6.5789,10.5793
251,6.68333,10.7436
252,6.89218,10.9079
253,6.85737,10.9407
254,6.82256,11.0064
255,6.85737,10.9736
256,6.82256,11.1707
257,6.78775,11.1378
258,6.78775,11.2036
259,6.75295,11.2364
260,6.71814,11.3021
261,6.71814,11.3678
262,6.68333,11.4335
263,6.71814,11.4664
264,6.71814,11.6307
265,6.71814,11.565
266,6.71814,11.6307
267,6.75295,11.6964
268,6.71814,11.7621
269,6.71814,11.7949
270,6.71814,11.8607
271,6.75295,11.9264
272,6.75295,11.9592
273,6.78775,12.0249
274,6.85737,12.0906
275,6.82256,12.0906
276,6.78775,12.1563
277,6.85737,12.1892
278,6.92699,12.1892
279,7.10104,12.1892
280,7.24027,12.1235
281,7.37951,12.0249
282,7.51874,12.0578
283,7.69279,11.9921
284,7.7276,11.9592
285,7.83202,11.9264
286,7.97126,12.0249
287,8.1105,12.0249
288,8.24973,12.1235
289,8.24973,12.1235
290,8.4934,12.1892
291,8.5282,12.3206
292,8.66744,12.3863
293,8.87629,12.4849
294,8.98072,12.3863
295,9.15477,12.3863
296,9.36362,12.3863
297,9.57247,12.4192
298,9.78133,12.4849
299,9.95537,12.452
300,10.1294,12.5178
301,10.3035,12.5835
302,10.5471,12.682
303,10.7212,12.7477
304,10.8952,12.8463
305,11.0693,12.8463
306,11.3129,12.912
307,11.4522,12.8463
308,11.661,12.8134
309,11.9047,12.8463
310,12.0439,12.8463
311,12.2528,12.8792
312,12.4616,12.912
313,12.6357,12.9777
314,12.8445,13.1091
315,13.0186,13.0763
316,13.2274,13.2406
317,13.4015,13.1749
318,13.6103,13.2077
319,13.7844,13.2077
320,13.9932,13.2077
321,14.2021,13.3063
322,14.3761,13.2406
323,14.5154,13.2406
324,14.7242,13.2734
325,14.8983,13.3063
326,15.0375,13.3391
327,15.2463,13.4048
328,15.4204,13.4048
329,15.6292,13.4705
330,15.8033,13.5034
331,15.9425,13.602
332,16.1166,13.5691
333,16.2558,13.602
334,16.4298,13.6677
335,16.5343,13.6677
336,16.6735,13.7005
337,16.8476,13.7334
338,16.9868,13.7334
339,17.1608,13.7662
340,17.2653,13.7991
341,17.3697,13.832
342,17.4393,13.8648
343,17.4393,13.8977
344,17.4741,13.9634
345,17.6482,13.9962
346,17.7874,14.0291
347,17.857,14.0619
348,17.9266,14.0948
349,17.9963,14.1276
350,18.0659,14.1276
351,18.1703,14.1605
352,18.2399,14.1934
353,18.3095,14.2262
354,18.414,14.2591
355,18.414,14.2919
356,18.4488,14.2919
357,18.4836,14.3248
358,18.6228,14.3576
359,18.6576,14.3905
360,18.5532,14.3576
361,18.588,14.3905
362,18.5532,14.3905
363,18.5184,14.3905
364,18.4836,14.3905
365,19.319,14.1605
366,19.3538,14.1605
367,19.4234,14.1605
368,19.493,14.1934
369,19.7367,14.1934
370,19.7715,14.2262
371,19.8411,14.2262
372,19.7367,14.4233
373,19.8063,14.4562
374,19.8759,14.4891
375,20.0152,14.5219
376,20.05,14.5219
377,20.1892,14.5548
378,20.2936,14.5876
379,20.3285,14.5548
380,20.2936,14.6533
381,20.4329,14.6862
382,20.5025,14.6533
383,20.5721,14.6533
384,20.6069,14.6862
385,20.6417,14.7519
386,20.7462,14.7847
387,20.7462,14.719
388,20.8158,14.7519
389,20.8506,14.7519
390,20.8506,14.7519
391,20.8158,14.7847
392,20.8158,14.8176
393,20.9202,14.8176
394,20.8854,14.7847
395,20.8506,14.8176
396,20.9202,14.8176
397,20.955,14.7519
398,20.955,14.719
399,21.0246,14.6205
400,21.0594,14.5548
401,21.1639,14.4562
402,21.1987,14.4233
403,21.3379,14.4233
404,21.2683,14.2919
405,21.5468,14.3576
406,21.4075,14.2591
407,21.4772,14.2262
408,21.512,14.2262
409,21.5468,14.2262
410,21.4772,14.1934
411,21.5468,14.1605
412,21.6512,14.1605
413,21.686,14.1934
414,21.7556,14.1276
415,21.6512,14.0619
416,21.8252,14.0619
417,21.8601,14.0619
418,21.8601,14.0291
419,21.8601,13.9305
420,21.9645,13.832
421,21.9993,13.7991
422,22.0341,13.832
423,22.2081,13.8648
424,22.243,13.8648
425,22.3126,13.8648
426,22.4518,13.832
427,22.5562,13.8648
428,22.6607,13.7662
429,22.7651,13.7662
430,22.8695,13.7005
431,22.9391,13.602
432,23.1132,13.5363
433,23.2524,13.5034
434,23.322,13.5363
435,23.6005,13.5363
436,23.6353,13.5363
437,23.8094,13.5034
438,23.9138,13.4048
439,24.0878,13.2406
440,24.1574,13.142
441,24.3663,13.0763
442,24.5055,13.0434
443,24.6796,13.0106
444,24.8536,13.0434
445,25.1321,12.9449
446,25.2713,12.912
447,25.4802,12.7806
448,25.6194,12.682
449,25.7239,12.6163
450,25.9327,12.5506
451,26.0719,12.5178
452,26.3504,12.4849
453,26.5593,12.452
454,26.6289,12.4192
455,26.8377,12.3535
456,26.977,12.2549
457,27.151,12.1563
458,27.2903,12.0906
459,27.4295,12.0249
460,27.5339,11.9921
461,27.708,11.9264
462,27.882,11.8935
463,28.0561,11.8607
464,28.1257,11.7949
465,28.3693,11.7292
466,28.4738,11.6635
467,28.6826,11.5978
468,28.787,11.4992
469,28.9263,11.4335
470,29.0655,11.3678
471,29.2744,11.3021
472,29.4136,11.2693
473,29.5876,11.2364
474,29.7617,11.2036
475,29.8661,11.1707
476,30.075,11.105
477,30.249,11.0393
478,30.3534,11.0064
479,30.5275,10.9407
480,30.7015,10.875
481,30.7712,10.875
482,30.98,10.8093
483,31.0844,10.8093
484,31.3281,10.7764
485,31.3977,10.7436
486,31.5021,10.7436
487,31.6762,10.6779
488,31.9199,10.6779
489,32.0591,10.645
490,32.0939,10.645
491,32.3376,10.6122
492,32.442,10.6122
493,32.4768,10.5793
494,32.7205,10.5793
495,32.7205,10.5465
496,32.9293,10.5136
497,33.1034,10.4807
498,33.1034,10.4807
499,33.2078,10.4807
500,33.347,10.4479
501,33.4863,10.415
502,33.6951,10.3822
503,33.8343,10.3165
504,33.7995,10.3822
505,34.1128,10.3822
506,34.0084,10.415
507,34.1476,10.4479
508,34.2172,10.4807
509,34.3217,10.5136
510,34.6698,10.5465
511,34.5653,10.6122
512,34.635,10.5465
513,34.809,10.6122
514,34.9134,10.5793
515,35.0527,10.5793
516,35.1571,10.4807
517,35.2615,10.5136
518,35.3659,10.5136
519,35.5052,10.4807
520,35.6096,10.4807
521,35.714,10.4807
522,35.8185,10.4807
523,35.9229,10.4807
524,36.0621,10.4807
525,36.1666,10.4807
526,36.2362,10.4807
527,36.3754,10.4807
528,36.445,10.4807
529,36.6191,10.5136
530,36.7583,10.5465
531,36.8279,10.5465
532,36.9323,10.5465
533,37.002,10.5465
534,37.1064,10.5793
535,37.2456,10.5793
536,37.3501,10.5793
537,37.4197,10.6122
538,37.4893,10.5793
539,37.5937,10.6122
540,37.6981,10.6122
541,37.8026,10.645
542,37.907,10.645
543,38.0114,10.645
544,38.0462,10.645
545,38.1159,10.645
546,38.2203,10.6779
547,38.3247,10.6779
548,38.3943,10.6779
549,38.4639,10.6779
550,38.6032,10.7107
551,38.638,10.6779
552,38.7076,10.7107
553,38.812,10.7107
554,38.8817,10.7107
555,38.9861,10.7436
556,39.0557,10.7436
557,39.1601,10.7764
558,39.1949,10.7764
559,39.2994,10.7436
560,39.3342,10.7764
561,39.4386,10.7764
562,39.5082,10.8093
563,39.6126,10.8093
564,39.5778,10.8421
565,39.7519,10.8421
566,39.7171,10.9407
567,39.7867,10.875
568,39.8215,10.9736
569,39.8911,11.0064
570,39.9955,11.0393
571,39.9607,11.0393
572,40.0652,11.0721
573,40.1348,11.105
574,40.3784,11.105
575,40.3088,11.105
576,40.274,11.1378
577,40.3784,11.1378
578,40.5525,11.2036
579,40.6569,11.2364
580,40.6569,11.2364
581,40.7265,11.2693
582,40.7265,11.2693
583,40.7961,11.3021
584,40.8658,11.335
585,40.8658,11.335
586,40.9702,11.3678
587,40.9702,11.3678
588,41.0746,11.4007
589,41.0398,11.4007
590,41.1442,11.4335
591,41.179,11.4335
592,41.2139,11.4664
593,41.2487,11.4992
594,41.2835,11.4992
595,41.2835,11.4992
596,41.3183,11.5321
597,41.3531,11.565
598,41.3879,11.5978
599,41.3879,11.5978
600,41.4227,11.5978
601,41.4227,11.6635
602,41.4923,11.6964
603,41.4575,11.6964
604,41.4575,11.6964
605,41.4923,11.7292
606,41.4923,11.7621
607,41.5619,11.7949
608,41.5271,11.7949
609,41.5619,11.7949
610,41.5271,11.7949
611,41.5271,11.7949
612,41.5271,11.7949
613,41.5271,11.7949
614,41.5271,11.7949
615,41.4923,11.7949
616,41.4923,11.7949
617,41.5619,11.8278
618,41.5619,11.8278
619,41.5619,11.8278
620,41.5271,11.8278
621,41.5619,11.8278
622,41.5619,11.8607
623,41.5968,11.8935
624,41.5968,11.8607
625,41.5968,11.8607
626,41.6316,11.9264
627,41.6664,11.9264
628,41.7012,11.9921
629,41.7012,11.9921
630,41.736,12.0249
631,41.736,12.0249
632,41.736,12.0249
633,41.736,12.0249
634,41.736,12.0249
635,41.7708,12.0578
636,41.7708,12.0578
637,41.8056,12.0906
638,41.8404,12.0906
639,41.7708,12.1235
640,41.8056,12.1235
641,41.8404,12.1563
642,41.8404,12.1563
643,41.8752,12.1563
644,41.8404,12.1892
645,41.8752,12.1892
646,41.91,12.2221
647,41.91,12.2221
648,41.91,12.2221
649,41.91,12.2221
650,41.9448,12.2549
651,41.9448,12.2549
652,41.9448,12.2878
653,41.9797,12.3206
654,41.9797,12.3206
655,41.9797,12.3206
656,42.0145,12.3535
657,42.0145,12.3863
658,42.0145,12.3863
659,42.0145,12.3863
660,42.0493,12.4192
661,42.0493,12.4192
662,42.0493,12.4192
663,42.0493,12.4192
664,42.0841,12.452
665,42.0841,12.452
666,42.0841,12.452
667,42.0841,12.452
668,42.1189,12.452
669,42.0841,12.452
670,42.1189,12.452
671,42.0841,12.452
672,42.1189,12.452
673,42.1189,12.4849
674,42.0841,12.4849
675,42.1189,12.4849
676,42.1189,12.4849
677,42.1537,12.5178
678,42.1885,12.5178
679,42.1885,12.5178
680,42.467,12.912
681,42.5018,12.9449
682,42.5018,12.9777
683,42.5366,13.0106
684,42.467,12.9777
685,42.5366,13.0434
686,42.5714,13.0763
687,42.5714,13.1091
688,42.5714,13.1091
689,42.5714,13.1091
690,42.5714,13.1091
691,42.5714,13.142
692,42.5714,13.142
693,42.5714,13.142
694,42.5714,13.1749
695,42.5366,13.1749
696,42.5714,13.1749
697,42.5714,13.1749
698,42.5714,13.1749
699,42.5714,13.2077
700,42.5366,13.2077
701,42.5366,13.2077
702,42.5366,13.2077
703,42.5366,13.2077
704,42.5366,13.2406
705,42.5366,13.2406
706,42.5366,13.2406
707,42.5366,13.2406
708,42.5366,13.2406
709,42.5366,13.2734
710,42.5366,13.3063
711,42.5366,13.2734
712,42.5366,13.2734
713,42.5366,13.3063
714,42.5366,13.3063
715,42.5366,13.3391
716,42.5366,13.3391
717,42.5366,13.3391
718,42.5714,13.3391
719,42.5366,13.3063
720,42.5366,13.3063
721,42.5714,13.372
722,42.5714,13.372
723,42.6062,13.372
724,42.6062,13.372
725,42.6062,13.372
726,42.6062,13.372
727,42.641,13.4048
728,42.641,13.4048
729,42.641,13.372
730,42.6758,13.4048
731,42.6758,13.4048
732,42.7106,13.4377
733,42.7455,13.4705
734,42.7455,13.5034
735,42.7803,13.5034
736,42.7803,13.5363
737,42.7455,13.5034
738,42.7803,13.5363
739,42.7803,13.5691
740,42.7803,13.5691
741,42.7803,13.5691
742,42.7803,13.602
743,42.7803,13.602
744,42.7803,13.6348
745,42.8151,13.6677
746,42.8151,13.6677
747,42.8499,13.7334
748,42.8151,13.6677
749,42.8151,13.7005
750,42.8499,13.7662
751,42.8151,13.7662
752,42.8151,13.7662
753,42.7455,13.7991
754,42.7455,13.7991
755,42.7455,13.8977
756,42.7106,13.8977
757,42.6758,13.9305
758,42.7106,13.9962
759,42.7106,13.9962
760,42.7106,14.0291
761,42.7106,14.0619
762,42.7106,14.0948
763,42.7106,14.1276
764,42.7106,14.1276
765,42.6758,14.1276
766,42.7106,14.1605
767,42.7106,14.1934
768,42.7106,14.1934
769,42.7106,14.2262
770,42.7106,14.2262
771,42.7106,14.2262
772,42.7106,14.2591
773,42.7106,14.2591
774,42.7106,14.2919
775,42.7106,14.2919
776,42.7106,14.2919
777,42.7106,14.3248
778,42.7106,14.3248
779,42.7106,14.3576
780,42.6758,14.3576
781,42.6062,14.4233
782,42.5018,14.4562
783,42.3974,14.4891
784,42.3277,14.5219
785,42.1189,14.4891
786,42.0841,14.4562
787,41.8752,14.5219
788,41.8404,14.4891
789,41.736,14.4562
790,41.5968,14.5219
791,41.6316,14.4891
792,41.4575,14.5548
793,41.4227,14.5548
794,41.3879,14.5219
795,41.3531,14.5548
796,41.4227,14.4891
797,41.3183,14.5548
798,41.3183,14.4891
799,41.2835,14.5219
800,41.179,14.5219
801,41.2139,14.5219
802,41.179,14.5219
803,41.1094,14.5548
804,41.1094,14.5219
805,41.005,14.5219
806,40.9702,14.5219
807,40.9702,14.5219
808,40.9354,14.5548
809,40.8658,14.5219
810,40.831,14.5219
811,40.7613,14.5548
812,40.7613,14.5548
813,40.7265,14.5548
814,40.6917,14.5548
815,40.6221,14.5548
816,40.6221,14.5548
817,40.5525,14.5219
818,40.5525,14.5219
819,40.4829,14.5219
820,40.4481,14.4891
821,40.4481,14.4562
822,40.3784,14.3905
823,40.3784,14.3576
824,40.3088,14.3248
825,40.274,14.2919
826,40.2392,14.2591
827,40.2044,14.2591
828,40.1348,14.2591
829,40.1348,14.2591
830,40.0652,14.2591
831,40.0303,14.2591
832,39.9607,14.2591
833,39.9259,14.2591
834,39.9259,14.2591
835,39.8563,14.2919
836,39.7867,14.2919
837,39.7171,14.2919
838,39.6823,14.2919
839,39.6823,14.2919
840,39.6475,14.2919
841,39.6126,14.2591
842,39.543,14.2591
843,39.5082,14.1934
844,39.4734,14.1276
845,39.4386,14.0619
846,39.4386,14.0619
847,39.4038,13.9634
848,39.369,13.9305
849,39.0209,13.9305
850,38.9861,13.8977
851,38.9513,13.7991
852,38.9165,13.7662
853,38.9513,13.7662
854,38.8468,13.7334
855,38.7424,13.6677
856,38.7076,13.6677
857,38.6728,13.6677
858,38.6032,13.6348
859,38.5336,13.602
860,38.4639,13.6677
861,38.4291,13.6348
862,38.3943,13.602
863,38.3247,13.602
864,38.3247,13.5691
865,38.3247,13.5034
866,38.2899,13.4705
867,38.2899,13.4048
868,38.2899,13.3391
869,38.3247,13.2734
870,38.3247,13.2077
871,38.1507,13.0106
872,38.3247,13.0763
873,38.2899,12.9777
874,38.1159,12.8134
875,38.2551,12.8792
876,38.2203,12.8463
877,38.1855,12.8463
878,38.1507,12.7806
879,38.081,12.7149
880,38.0462,12.682
881,37.9766,12.6163
882,37.907,12.5835
883,37.8722,12.5178
884,37.8026,12.4849
885,37.7678,12.4192
886,37.733,12.3863
887,37.6981,12.3206
888,37.6981,12.3206
889,37.6285,12.1892
890,37.6285,12.1563
891,37.5937,12.0578
892,37.6285,12.0249
893,37.6285,11.9592
894,37.6285,11.8935
895,37.5937,11.8278
896,37.5937,11.7621
897,37.5937,11.7292
898,37.5589,11.6635
899,37.5241,11.5978
900,37.5241,11.5321
901,37.4893,11.4664
902,37.4893,11.4007
903,37.3849,11.3021
904,37.4197,11.1378
905,37.3849,11.2693
906,37.3849,11.2036
907,37.3501,11.1378
908,37.3501,11.105
909,37.2804,11.0393
910,37.2804,10.9736
911,37.2804,10.9407
912,37.2804,10.875
913,37.2456,10.875
914,37.2804,10.7764
915,37.2456,10.7436
916,37.2456,10.7107
917,37.2456,10.645
918,37.2456,10.6122
919,37.2456,10.5465
920,37.2456,10.5136
921,37.2108,10.4479
922,37.2456,10.415
923,37.2108,10.3493
924,37.2108,10.3165
925,37.176,10.2179
926,37.2108,10.2179
927,37.176,10.185
928,37.1412,10.1193
929,37.1412,10.0865
930,37.1064,10.0536
931,37.1064,9.98792
932,37.1064,9.98792
933,37.1064,9.92221
934,37.0716,9.88935
935,37.1064,9.8565
936,37.002,9.98792
937,36.9672,9.95506
938,37.002,9.92221
939,37.0368,9.79079
940,37.0716,9.79079
941,37.0716,9.79079
942,37.0716,9.75793
943,37.1064,9.72508
944,37.1064,9.72508
945,37.1064,9.69222
946,37.0716,9.69222
947,37.1064,9.59366
948,37.1064,9.59366
949,37.1412,9.5608
950,37.2108,9.52795
951,37.176,9.5608
952,37.2456,9.42938
953,37.176,9.46224
954,36.9672,9.98792
955,37.002,9.92221
956,37.0368,9.95506
957,37.002,9.8565
958,37.002,9.79079
959,37.002,9.75793
960,37.0368,9.79079
961,37.0368,9.72508
962,37.0368,9.72508
963,37.0716,9.69222
964,36.9672,10.1522
965,36.8975,10.185
